ticker,LF98TRUU Index,SPX Index,NG1 COMB Comdty,CCMP Index,XAU Curncy,CL1 COMB Comdty,HG1 COMB Comdty,INDU Index,SXXP Index,SHCOMP Index,LBUSTRUU Index
field,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
date,,,,,,,,,,,
1952-09-11,,24.72,,,,,,272.1,,,
1952-09-12,,24.71,,,,,,271.01,,,
1952-09-15,,24.45,,,,,,268.37,,,
1952-09-16,,24.53,,,,,,269.02,,,
1952-09-17,,24.58,,,,,,270.42,,,
1952-09-18,,24.51,,,,,,269.71,,,
1952-09-19,,24.57,,,,,,270.54,,,
1952-09-22,,24.59,,,,,,270.76,,,
1952-09-23,,24.7,,,,,,271.64,,,
1952-09-24,,24.79,,,,,,272.25,,,
1952-09-25,,24.81,,,,,,272.41,,,
1952-09-26,,24.73,,,,,,271.94,,,
1952-09-29,,24.68,,,,,,271.72,,,
1952-09-30,,24.54,,,34.6,,,270.6,,,
1952-10-01,,24.48,,,,,,270.16,,,
1952-10-02,,24.52,,,,,,270.75,,,
1952-10-03,,24.5,,,,,,270.54,,,
1952-10-06,,24.44,,,,,,270.0,,,
1952-10-07,,24.4,,,,,,269.87,,,
1952-10-08,,24.58,,,,,,271.39,,,
1952-10-09,,24.57,,,,,,270.97,,,
1952-10-10,,24.55,,,,,,270.6,,,
1952-10-14,,24.48,,,,,,270.42,,,
1952-10-15,,24.06,,,,,,267.11,,,
1952-10-16,,23.91,,,,,,264.86,,,
1952-10-17,,24.2,,,,,,267.29,,,
1952-10-20,,24.13,,,,,,266.62,,,
1952-10-21,,24.07,,,,,,265.83,,,
1952-10-22,,23.8,,,,,,263.05,,,
1952-10-23,,23.87,,,,,,263.86,,,
1952-10-24,,24.03,,,,,,265.45,,,
1952-10-27,,24.09,,,,,,265.89,,,
1952-10-28,,24.13,,,,,,265.71,,,
1952-10-29,,24.15,,,,,,265.45,,,
1952-10-30,,24.15,,,,,,265.71,,,
1952-10-31,,24.52,,,34.6,,,269.22,,,
1952-11-03,,24.6,,,,,,270.22,,,
1952-11-05,,24.67,,,,,,271.29,,,
1952-11-06,,24.77,,,,,,272.57,,,
1952-11-07,,24.78,,,,,,273.46,,,
1952-11-10,,24.77,,,,,,273.46,,,
1952-11-12,,24.65,,,,,,271.96,,,
1952-11-13,,24.71,,,,,,272.53,,,
1952-11-14,,24.75,,,,,,273.26,,,
1952-11-17,,24.8,,,,,,274.44,,,
1952-11-18,,25.16,,,,,,278.03,,,
1952-11-19,,25.33,,,,,,280.04,,,
1952-11-20,,25.28,,,,,,279.5,,,
1952-11-21,,25.27,,,,,,279.31,,,
1952-11-24,,25.42,,,,,,281.07,,,
1952-11-25,,25.36,,,,,,280.89,,,
1952-11-26,,25.52,,,,,,282.43,,,
1952-11-28,,25.66,,,34.6,,,283.65,,,
1952-12-01,,25.68,,,,,,283.69,,,
1952-12-02,,25.74,,,,,,283.77,,,
1952-12-03,,25.71,,,,,,282.88,,,
1952-12-04,,25.61,,,,,,281.62,,,
1952-12-05,,25.62,,,,,,282.05,,,
1952-12-08,,25.76,,,,,,283.61,,,
1952-12-09,,25.93,,,,,,285.11,,,
1952-12-10,,25.98,,,,,,284.54,,,
1952-12-11,,25.96,,,,,,284.56,,,
1952-12-12,,26.04,,,,,,285.19,,,
1952-12-15,,26.04,,,,,,285.98,,,
1952-12-16,,26.07,,,,,,286.15,,,
1952-12-17,,26.04,,,,,,285.66,,,
1952-12-18,,26.03,,,,,,285.35,,,
1952-12-19,,26.15,,,,,,286.51,,,
1952-12-22,,26.3,,,,,,288.01,,,
1952-12-23,,26.19,,,,,,286.98,,,
1952-12-24,,26.21,,,,,,287.36,,,
1952-12-26,,26.25,,,,,,288.22,,,
1952-12-29,,26.4,,,,,,289.64,,,
1952-12-30,,26.59,,,,,,292.0,,,
1952-12-31,,26.57,,,34.6,,,291.89,,,
1953-01-02,,26.54,,,,,,292.13,,,
1953-01-05,,26.66,,,,,,293.78,,,
1953-01-06,,26.48,,,,,,292.17,,,
1953-01-07,,26.37,,,,,,290.75,,,
1953-01-08,,26.33,,,,,,290.35,,,
1953-01-09,,26.08,,,,,,287.51,,,
1953-01-12,,25.86,,,,,,285.23,,,
1953-01-13,,26.02,,,,,,286.84,,,
1953-01-14,,26.08,,,,,,287.36,,,
1953-01-15,,26.13,,,,,,288.17,,,
1953-01-16,,26.02,,,,,,287.16,,,
1953-01-19,,26.01,,,,,,286.96,,,
1953-01-20,,26.14,,,,,,288.0,,,
1953-01-21,,26.09,,,,,,287.59,,,
1953-01-22,,26.12,,,,,,287.83,,,
1953-01-23,,26.07,,,,,,286.88,,,
1953-01-26,,26.02,,,,,,286.53,,,
1953-01-27,,26.05,,,,,,286.8,,,
1953-01-28,,26.13,,,,,,287.38,,,
1953-01-29,,26.2,,,,,,287.95,,,
1953-01-30,,26.38,,,34.84,,,289.76,,,
1953-02-02,,26.51,,,,,,290.02,,,
1953-02-03,,26.54,,,,,,290.18,,,
1953-02-04,,26.42,,,,,,289.07,,,
1953-02-05,,26.15,,,,,,286.19,,,
1953-02-06,,25.81,,,,,,282.84,,,
1953-02-09,,25.69,,,,,,281.95,,,
1953-02-10,,25.62,,,,,,281.66,,,
1953-02-11,,25.64,,,,,,281.56,,,
1953-02-13,,25.74,,,,,,283.1,,,
1953-02-16,,25.65,,,,,,282.17,,,
1953-02-17,,25.5,,,,,,281.5,,,
1953-02-18,,25.48,,,,,,281.13,,,
1953-02-19,,25.57,,,,,,281.54,,,
1953-02-20,,25.63,,,,,,281.88,,,
1953-02-24,,25.75,,,,,,282.98,,,
1953-02-25,,25.91,,,,,,284.44,,,
1953-02-26,,25.95,,,,,,284.34,,,
1953-02-27,,25.9,,,34.84,,,284.26,,,
1953-03-02,,25.93,,,,,,284.7,,,
1953-03-03,,26.0,,,,,,285.98,,,
1953-03-04,,25.78,,,,,,283.69,,,
1953-03-05,,25.79,,,,,,283.85,,,
1953-03-06,,25.84,,,,,,284.81,,,
1953-03-09,,25.83,,,,,,284.89,,,
1953-03-10,,25.91,,,,,,285.21,,,
1953-03-11,,26.12,,,,,,288.01,,,
1953-03-12,,26.13,,,,,,288.0,,,
1953-03-13,,26.18,,,,,,289.03,,,
1953-03-16,,26.22,,,,,,289.51,,,
1953-03-17,,26.33,,,,,,290.63,,,
1953-03-18,,26.24,,,,,,290.31,,,
1953-03-19,,26.22,,,,,,289.96,,,
1953-03-20,,26.18,,,,,,289.68,,,
1953-03-23,,26.02,,,,,,287.38,,,
1953-03-24,,26.17,,,,,,288.82,,,
1953-03-25,,26.1,,,,,,287.97,,,
1953-03-26,,25.95,,,,,,286.59,,,
1953-03-27,,25.99,,,,,,287.32,,,
1953-03-30,,25.61,,,,,,283.06,,,
1953-03-31,,25.29,,,34.84,,,279.86,,,
1953-04-01,,25.25,,,,,,280.08,,,
1953-04-02,,25.23,,,,,,280.02,,,
1953-04-03,,,,,,,,280.02,,,
1953-04-06,,24.61,,,,,,274.09,,,
1953-04-07,,24.71,,,,,,275.15,,,
1953-04-08,,24.93,,,,,,276.83,,,
1953-04-09,,24.88,,,,,,276.22,,,
1953-04-10,,24.82,,,,,,275.5,,,
1953-04-13,,24.77,,,,,,274.72,,,
1953-04-14,,24.86,,,,,,275.84,,,
1953-04-15,,24.96,,,,,,277.34,,,
1953-04-16,,24.91,,,,,,276.73,,,
1953-04-17,,24.62,,,,,,274.4,,,
1953-04-20,,24.73,,,,,,275.98,,,
1953-04-21,,24.67,,,,,,275.47,,,
1953-04-22,,24.46,,,,,,273.54,,,
1953-04-23,,24.19,,,,,,270.72,,,
1953-04-24,,24.2,,,,,,271.25,,,
1953-04-27,,24.34,,,,,,272.69,,,
1953-04-28,,24.52,,,,,,273.95,,,
1953-04-29,,24.68,,,,,,275.37,,,
1953-04-30,,24.62,,,34.84,,,274.75,,,
1953-05-01,,24.73,,,,,,275.65,,,
1953-05-04,,25.0,,,,,,278.33,,,
1953-05-05,,25.03,,,,,,278.21,,,
1953-05-06,,25.0,,,,,,278.13,,,
1953-05-07,,24.9,,,,,,277.42,,,
1953-05-08,,24.96,,,,,,278.21,,,
1953-05-11,,24.91,,,,,,278.78,,,
1953-05-12,,24.74,,,,,,277.08,,,
1953-05-13,,24.73,,,,,,276.79,,,
1953-05-14,,24.85,,,,,,277.95,,,
1953-05-15,,24.84,,,,,,277.89,,,
1953-05-18,,24.75,,,,,,276.91,,,
1953-05-19,,24.7,,,,,,275.9,,,
1953-05-20,,24.93,,,,,,278.03,,,
1953-05-21,,25.06,,,,,,278.5,,,
1953-05-22,,25.03,,,,,,278.15,,,
1953-05-25,,24.99,,,,,,277.46,,,
1953-05-26,,24.87,,,,,,276.36,,,
1953-05-27,,24.64,,,,,,273.95,,,
1953-05-28,,24.46,,,,,,271.47,,,
1953-05-29,,24.54,,,34.84,,,272.27,,,
1953-06-01,,24.15,,,,,,268.39,,,
1953-06-02,,24.22,,,,,,269.83,,,
1953-06-03,,24.18,,,,,,269.59,,,
1953-06-04,,24.03,,,,,,267.62,,,
1953-06-05,,24.09,,,,,,268.31,,,
1953-06-08,,24.01,,,,,,267.9,,,
1953-06-09,,23.6,,,,,,263.38,,,
1953-06-10,,23.54,,,,,,263.34,,,
1953-06-11,,23.75,,,,,,264.98,,,
1953-06-12,,23.82,,,,,,265.77,,,
1953-06-15,,23.62,,,,,,263.86,,,
1953-06-16,,23.55,,,,,,262.87,,,
1953-06-17,,23.85,,,,,,265.73,,,
1953-06-18,,23.84,,,,,,265.85,,,
1953-06-19,,23.84,,,,,,265.79,,,
1953-06-22,,23.96,,,,,,267.25,,,
1953-06-23,,24.12,,,,,,268.47,,,
1953-06-24,,24.09,,,,,,267.78,,,
1953-06-25,,24.19,,,,,,268.92,,,
1953-06-26,,24.21,,,,,,269.04,,,
1953-06-29,,24.14,,,,,,268.19,,,
1953-06-30,,24.14,,,34.84,,,268.25,,,
1953-07-01,,24.24,,,,,,269.38,,,
1953-07-02,,24.31,,,,,,270.22,,,
1953-07-03,,24.36,,,,,,270.52,,,
1953-07-06,,24.38,,,,,,270.87,,,
1953-07-07,,24.51,,,,,,272.12,,,
1953-07-08,,24.5,,,,,,272.18,,,
1953-07-09,,24.43,,,,,,271.31,,,
1953-07-10,,24.41,,,,,,271.05,,,
1953-07-13,,24.17,,,,,,268.51,,,
1953-07-14,,24.08,,,,,,268.05,,,
1953-07-15,,24.15,,,,,,268.75,,,
1953-07-16,,24.18,,,,,,269.4,,,
1953-07-17,,24.35,,,,,,270.95,,,
1953-07-20,,24.22,,,,,,269.73,,,
1953-07-21,,24.16,,,,,,268.98,,,
1953-07-22,,24.19,,,,,,269.38,,,
1953-07-23,,24.23,,,,,,269.93,,,
1953-07-24,,24.23,,,,,,269.75,,,
1953-07-27,,24.07,,,,,,268.45,,,
1953-07-28,,24.11,,,,,,269.12,,,
1953-07-29,,24.26,,,,,,270.42,,,
1953-07-30,,24.49,,,,,,272.81,,,
1953-07-31,,24.75,,,34.84,,,275.37,,,
1953-08-03,,24.84,,,,,,276.12,,,
1953-08-04,,24.78,,,,,,275.67,,,
1953-08-05,,24.68,,,,,,275.07,,,
1953-08-06,,24.8,,,,,,275.76,,,
1953-08-07,,24.78,,,,,,275.53,,,
1953-08-10,,24.75,,,,,,275.31,,,
1953-08-11,,24.72,,,,,,275.29,,,
1953-08-12,,24.78,,,,,,276.41,,,
1953-08-13,,24.73,,,,,,276.73,,,
1953-08-14,,24.62,,,,,,275.7,,,
1953-08-17,,24.56,,,,,,275.03,,,
1953-08-18,,24.46,,,,,,273.28,,,
1953-08-19,,24.31,,,,,,271.5,,,
1953-08-20,,24.29,,,,,,271.72,,,
1953-08-21,,24.35,,,,,,271.92,,,
1953-08-24,,24.09,,,,,,268.69,,,
1953-08-25,,23.93,,,,,,267.44,,,
1953-08-26,,23.86,,,,,,266.5,,,
1953-08-27,,23.79,,,,,,265.67,,,
1953-08-28,,23.74,,,,,,265.73,,,
1953-08-31,,23.32,,,34.84,,,261.21,,,
1953-09-01,,23.42,,,,,,262.53,,,
1953-09-02,,23.56,,,,,,263.95,,,
1953-09-03,,23.51,,,,,,263.6,,,
1953-09-04,,23.57,,,,,,264.33,,,
1953-09-08,,23.61,,,,,,265.41,,,
1953-09-09,,23.65,,,,,,265.47,,,
1953-09-10,,23.41,,,,,,262.87,,,
1953-09-11,,23.14,,,,,,259.7,,,
1953-09-14,,22.71,,,,,,255.48,,,
1953-09-15,,22.9,,,,,,257.66,,,
1953-09-16,,23.01,,,,,,259.06,,,
1953-09-17,,23.07,,,,,,259.87,,,
1953-09-18,,23.95,,,,,,258.77,,,
1953-09-21,,22.88,,,,,,258.0,,,
1953-09-22,,23.2,,,,,,261.27,,,
1953-09-23,,23.23,,,,,,262.34,,,
1953-09-24,,23.24,,,,,,262.44,,,
1953-09-25,,23.3,,,,,,263.3,,,
1953-09-28,,23.45,,,,,,264.78,,,
1953-09-29,,23.49,,,,,,264.76,,,
1953-09-30,,23.35,,,34.84,,,264.03,,,
1953-10-01,,23.49,,,,,,265.67,,,
1953-10-02,,23.59,,,,,,266.69,,,
1953-10-05,,23.48,,,,,,265.47,,,
1953-10-06,,23.39,,,,,,264.25,,,
1953-10-07,,23.58,,,,,,266.52,,,
1953-10-08,,23.62,,,,,,266.71,,,
1953-10-09,,23.66,,,,,,267.03,,,
1953-10-13,,23.57,,,,,,266.08,,,
1953-10-14,,23.68,,,,,,267.5,,,
1953-10-15,,23.95,,,,,,271.21,,,
1953-10-16,,24.14,,,,,,272.79,,,
1953-10-19,,24.16,,,,,,273.3,,,
1953-10-20,,24.17,,,,,,273.89,,,
1953-10-21,,24.19,,,,,,273.73,,,
1953-10-22,,24.3,,,,,,274.88,,,
1953-10-23,,24.35,,,,,,275.33,,,
1953-10-26,,24.31,,,,,,274.42,,,
1953-10-27,,24.26,,,,,,273.34,,,
1953-10-28,,24.29,,,,,,274.13,,,
1953-10-29,,24.58,,,,,,276.3,,,
1953-10-30,,24.54,,,34.84,,,275.8,,,
1953-11-02,,24.66,,,,,,276.71,,,
1953-11-04,,24.51,,,,,,276.81,,,
1953-11-05,,24.64,,,,,,279.08,,,
1953-11-06,,24.61,,,,,,278.82,,,
1953-11-09,,24.66,,,,,,278.25,,,
1953-11-10,,24.37,,,,,,275.88,,,
1953-11-12,,24.46,,,,,,276.22,,,
1953-11-13,,24.54,,,,,,277.52,,,
1953-11-16,,24.38,,,,,,275.92,,,
1953-11-17,,24.25,,,,,,273.87,,,
1953-11-18,,24.29,,,,,,274.5,,,
1953-11-19,,24.4,,,,,,276.08,,,
1953-11-20,,24.44,,,,,,276.04,,,
1953-11-23,,24.36,,,,,,275.41,,,
1953-11-24,,24.5,,,,,,277.12,,,
1953-11-25,,24.52,,,,,,277.77,,,
1953-11-27,,24.66,,,,,,280.22,,,
1953-11-30,,24.76,,,34.84,,,281.36,,,
1953-12-01,,24.78,,,,,,281.09,,,
1953-12-02,,24.95,,,,,,282.8,,,
1953-12-03,,24.97,,,,,,283.25,,,
1953-12-04,,24.98,,,,,,282.7,,,
1953-12-07,,24.95,,,,,,282.0,,,
1953-12-08,,24.87,,,,,,281.44,,,
1953-12-09,,24.84,,,,,,281.11,,,
1953-12-10,,24.78,,,,,,279.88,,,
1953-12-11,,24.76,,,,,,279.9,,,
1953-12-14,,24.69,,,,,,279.25,,,
1953-12-15,,24.71,,,,,,279.51,,,
1953-12-16,,24.96,,,,,,282.86,,,
1953-12-17,,24.94,,,,,,282.66,,,
1953-12-18,,24.99,,,,,,283.53,,,
1953-12-21,,24.95,,,,,,282.98,,,
1953-12-22,,24.76,,,,,,279.98,,,
1953-12-23,,24.69,,,,,,279.83,,,
1953-12-24,,24.8,,,,,,280.91,,,
1953-12-25,,,,,,,,280.91,,,
1953-12-28,,24.71,,,,,,279.9,,,
1953-12-29,,24.55,,,,,,278.29,,,
1953-12-30,,24.76,,,,,,280.42,,,
1953-12-31,,24.81,,,34.84,,,280.89,,,
1954-01-01,,,,,,,,280.89,,,
1954-01-04,,24.95,,,,,,282.88,,,
1954-01-05,,25.1,,,,,,284.18,,,
1954-01-06,,25.14,,,,,,283.95,,,
1954-01-07,,25.06,,,,,,282.59,,,
1954-01-08,,24.93,,,,,,281.5,,,
1954-01-11,,24.8,,,,,,279.86,,,
1954-01-12,,24.93,,,,,,281.5,,,
1954-01-13,,25.07,,,,,,283.02,,,
1954-01-14,,25.19,,,,,,284.48,,,
1954-01-15,,25.43,,,,,,286.71,,,
1954-01-18,,25.43,,,,,,286.02,,,
1954-01-19,,25.68,,,,,,288.26,,,
1954-01-20,,25.75,,,,,,289.13,,,
1954-01-21,,25.79,,,,,,289.47,,,
1954-01-22,,25.85,,,,,,289.47,,,
1954-01-25,,25.93,,,,,,289.64,,,
1954-01-26,,26.09,,,,,,290.39,,,
1954-01-27,,26.01,,,,,,292.84,,,
1954-01-28,,26.02,,,,,,292.21,,,
1954-01-29,,26.08,,,35.04,,,291.5,,,
1954-02-01,,25.99,,,,,,292.38,,,
1954-02-02,,25.92,,,,,,291.83,,,
1954-02-03,,26.01,,,,,,291.16,,,
1954-02-04,,26.2,,,,,,292.31,,,
1954-02-05,,26.3,,,,,,294.02,,,
1954-02-08,,26.23,,,,,,293.96,,,
1954-02-09,,26.17,,,,,,293.57,,,
1954-02-10,,26.14,,,,,,293.78,,,
1954-02-11,,26.06,,,,,,292.94,,,
1954-02-12,,26.12,,,,,,292.44,,,
1954-02-15,,26.04,,,,,,293.98,,,
1954-02-16,,25.81,,,,,,292.54,,,
1954-02-17,,25.86,,,,,,289.6,,,
1954-02-18,,25.96,,,,,,290.1,,,
1954-02-19,,25.92,,,,,,291.5,,,
1954-02-23,,25.83,,,,,,291.06,,,
1954-02-24,,25.83,,,,,,290.02,,,
1954-02-25,,25.91,,,,,,289.53,,,
1954-02-26,,26.15,,,35.04,,,291.4,,,
1954-03-01,,26.25,,,,,,294.53,,,
1954-03-02,,26.32,,,,,,296.54,,,
1954-03-03,,26.32,,,,,,297.47,,,
1954-03-04,,26.41,,,,,,297.02,,,
1954-03-05,,26.52,,,,,,297.47,,,
1954-03-08,,26.45,,,,,,299.44,,,
1954-03-09,,26.51,,,,,,298.63,,,
1954-03-10,,26.57,,,,,,299.44,,,
1954-03-11,,26.69,,,,,,299.58,,,
1954-03-12,,26.69,,,,,,300.82,,,
1954-03-15,,26.57,,,,,,299.7,,,
1954-03-16,,26.56,,,,,,298.87,,,
1954-03-17,,26.62,,,,,,298.08,,,
1954-03-18,,26.73,,,,,,298.3,,,
1954-03-19,,26.81,,,,,,300.09,,,
1954-03-22,,26.79,,,,,,301.43,,,
1954-03-23,,26.6,,,,,,301.59,,,
1954-03-24,,26.47,,,,,,299.01,,,
1954-03-25,,26.42,,,,,,296.88,,,
1954-03-26,,26.56,,,,,,296.39,,,
1954-03-29,,26.66,,,,,,299.07,,,
1954-03-30,,26.69,,,,,,300.05,,,
1954-03-31,,26.94,,,35.04,,,300.88,,,
1954-04-01,,27.17,,,,,,303.5,,,
1954-04-02,,27.21,,,,,,306.26,,,
1954-04-05,,27.26,,,,,,306.66,,,
1954-04-06,,27.01,,,,,,307.03,,,
1954-04-07,,27.11,,,,,,304.25,,,
1954-04-08,,27.38,,,,,,305.4,,,
1954-04-09,,27.58,,,,,,307.78,,,
1954-04-12,,27.57,,,,,,309.38,,,
1954-04-13,,27.64,,,,,,309.18,,,
1954-04-14,,27.85,,,,,,308.97,,,
1954-04-15,,27.94,,,,,,311.75,,,
1954-04-16,,,,,,,,311.75,,,
1954-04-19,,27.76,,,,,,313.76,,,
1954-04-20,,27.75,,,,,,311.77,,,
1954-04-21,,27.64,,,,,,311.88,,,
1954-04-22,,27.68,,,,,,310.9,,,
1954-04-23,,27.78,,,,,,311.47,,,
1954-04-26,,27.88,,,,,,313.36,,,
1954-04-27,,27.76,,,,,,314.53,,,
1954-04-28,,27.76,,,,,,313.48,,,
1954-04-29,,28.18,,,,,,313.75,,,
1954-04-30,,28.26,,,35.04,,,318.21,,,
1954-05-03,,28.21,,,,,,319.32,,,
1954-05-04,,28.28,,,,,,319.34,,,
1954-05-05,,28.29,,,,,,319.81,,,
1954-05-06,,28.51,,,,,,317.92,,,
1954-05-07,,28.65,,,,,,320.4,,,
1954-05-10,,28.62,,,,,,321.29,,,
1954-05-11,,28.49,,,,,,321.31,,,
1954-05-12,,28.72,,,,,,319.73,,,
1954-05-13,,28.56,,,,,,321.6,,,
1954-05-14,,28.8,,,,,,320.38,,,
1954-05-17,,28.84,,,,,,322.5,,,
1954-05-18,,28.85,,,,,,323.32,,,
1954-05-19,,28.72,,,,,,324.13,,,
1954-05-20,,28.82,,,,,,323.2,,,
1954-05-21,,28.99,,,,,,323.87,,,
1954-05-24,,29.0,,,,,,326.08,,,
1954-05-25,,28.93,,,,,,326.08,,,
1954-05-26,,29.17,,,,,,325.01,,,
1954-05-27,,29.05,,,,,,327.1,,,
1954-05-28,,29.19,,,,,,326.36,,,
1954-05-31,,,,,35.04,,,326.36,,,
1954-06-01,,29.19,,,,,,327.48,,,
1954-06-02,,29.16,,,,,,328.66,,,
1954-06-03,,29.15,,,,,,328.35,,,
1954-06-04,,29.1,,,,,,328.62,,,
1954-06-07,,28.99,,,,,,327.62,,,
1954-06-08,,28.34,,,,,,327.95,,,
1954-06-09,,28.15,,,,,,321.0,,,
1954-06-10,,28.34,,,,,,319.26,,,
1954-06-11,,28.58,,,,,,320.11,,,
1954-06-14,,28.62,,,,,,322.08,,,
1954-06-15,,28.83,,,,,,322.64,,,
1954-06-16,,29.04,,,,,,325.2,,,
1954-06-17,,28.96,,,,,,327.27,,,
1954-06-18,,29.04,,,,,,327.2,,,
1954-06-21,,29.06,,,,,,327.9,,,
1954-06-22,,29.08,,,,,,328.55,,,
1954-06-23,,29.13,,,,,,329.5,,,
1954-06-24,,29.26,,,,,,330.71,,,
1954-06-25,,29.2,,,,,,332.19,,,
1954-06-28,,29.28,,,,,,332.52,,,
1954-06-29,,29.43,,,,,,336.11,,,
1954-06-30,,29.21,,,35.04,,,336.89,,,
1954-07-01,,29.21,,,,,,333.52,,,
1954-07-02,,29.59,,,,,,334.11,,,
1954-07-06,,29.92,,,,,,337.65,,,
1954-07-07,,29.94,,,,,,341.11,,,
1954-07-08,,29.94,,,,,,340.33,,,
1954-07-09,,30.14,,,,,,339.8,,,
1954-07-12,,30.12,,,,,,341.25,,,
1954-07-13,,30.02,,,,,,340.9,,,
1954-07-14,,30.09,,,,,,340.03,,,
1954-07-15,,30.19,,,,,,340.43,,,
1954-07-16,,30.06,,,,,,341.05,,,
1954-07-19,,29.98,,,,,,339.95,,,
1954-07-20,,29.84,,,,,,338.63,,,
1954-07-21,,30.03,,,,,,337.61,,,
1954-07-22,,30.27,,,,,,339.97,,,
1954-07-23,,30.31,,,,,,342.96,,,
1954-07-26,,30.34,,,,,,343.47,,,
1954-07-27,,30.52,,,,,,343.38,,,
1954-07-28,,30.58,,,,,,344.68,,,
1954-07-29,,30.69,,,,,,345.1,,,
1954-07-30,,30.88,,,35.04,,,346.14,,,
1954-08-02,,30.99,,,,,,347.91,,,
1954-08-03,,30.93,,,,,,349.56,,,
1954-08-04,,30.9,,,,,,349.6,,,
1954-08-05,,30.77,,,,,,349.73,,,
1954-08-06,,30.38,,,,,,347.78,,,
1954-08-09,,30.12,,,,,,343.05,,,
1954-08-10,,30.37,,,,,,340.86,,,
1954-08-11,,30.72,,,,,,343.55,,,
1954-08-12,,30.59,,,,,,346.4,,,
1954-08-13,,30.72,,,,,,345.83,,,
1954-08-16,,31.05,,,,,,346.63,,,
1954-08-17,,31.12,,,,,,349.6,,,
1954-08-18,,31.09,,,,,,348.37,,,
1954-08-19,,31.16,,,,,,348.5,,,
1954-08-20,,31.21,,,,,,349.88,,,
1954-08-23,,31.0,,,,,,350.37,,,
1954-08-24,,30.87,,,,,,347.63,,,
1954-08-25,,30.65,,,,,,346.31,,,
1954-08-26,,30.57,,,,,,344.59,,,
1954-08-27,,30.66,,,,,,343.34,,,
1954-08-30,,30.35,,,,,,344.47,,,
1954-08-31,,29.83,,,35.04,,,341.25,,,
1954-09-01,,30.04,,,,,,335.79,,,
1954-09-02,,30.27,,,,,,338.12,,,
1954-09-03,,30.5,,,,,,341.14,,,
1954-09-07,,30.66,,,,,,343.09,,,
1954-09-08,,30.68,,,,,,345.36,,,
1954-09-09,,30.73,,,,,,346.06,,,
1954-09-10,,30.84,,,,,,346.72,,,
1954-09-13,,31.12,,,,,,347.82,,,
1954-09-14,,31.28,,,,,,351.09,,,
1954-09-15,,31.29,,,,,,351.77,,,
1954-09-16,,31.46,,,,,,350.62,,,
1954-09-17,,31.71,,,,,,352.36,,,
1954-09-20,,31.57,,,,,,355.31,,,
1954-09-21,,31.79,,,,,,353.47,,,
1954-09-22,,32.0,,,,,,356.39,,,
1954-09-23,,32.18,,,,,,358.35,,,
1954-09-24,,32.4,,,,,,359.62,,,
1954-09-27,,32.53,,,,,,361.66,,,
1954-09-28,,32.69,,,,,,362.25,,,
1954-09-29,,32.5,,,,,,363.31,,,
1954-09-30,,32.31,,,35.04,,,361.72,,,
1954-10-01,,32.29,,,,,,360.45,,,
1954-10-04,,32.47,,,,,,359.87,,,
1954-10-05,,32.63,,,,,,362.72,,,
1954-10-06,,32.76,,,,,,363.36,,,
1954-10-07,,32.69,,,,,,364.42,,,
1954-10-08,,32.67,,,,,,363.78,,,
1954-10-11,,32.41,,,,,,363.76,,,
1954-10-12,,32.28,,,,,,361.42,,,
1954-10-13,,32.27,,,,,,359.56,,,
1954-10-14,,31.88,,,,,,358.9,,,
1954-10-15,,31.71,,,,,,354.68,,,
1954-10-18,,31.83,,,,,,353.19,,,
1954-10-19,,31.91,,,,,,354.34,,,
1954-10-20,,32.17,,,,,,354.75,,,
1954-10-21,,32.13,,,,,,357.41,,,
1954-10-22,,32.13,,,,,,358.07,,,
1954-10-25,,31.96,,,,,,358.6,,,
1954-10-26,,31.94,,,,,,356.31,,,
1954-10-27,,32.02,,,,,,355.72,,,
1954-10-28,,31.88,,,,,,354.55,,,
1954-10-29,,31.68,,,35.04,,,352.13,,,
1954-11-01,,31.79,,,,,,353.95,,,
1954-11-03,,32.44,,,,,,361.5,,,
1954-11-04,,32.82,,,,,,366.94,,,
1954-11-05,,32.71,,,,,,366.0,,,
1954-11-08,,33.02,,,,,,369.45,,,
1954-11-09,,33.15,,,,,,371.06,,,
1954-11-10,,33.18,,,,,,371.87,,,
1954-11-11,,33.47,,,,,,374.9,,,
1954-11-12,,33.54,,,,,,377.09,,,
1954-11-15,,33.47,,,,,,376.73,,,
1954-11-16,,33.57,,,,,,379.38,,,
1954-11-17,,33.63,,,,,,379.68,,,
1954-11-18,,33.44,,,,,,377.43,,,
1954-11-19,,33.45,,,,,,378.0,,,
1954-11-22,,33.58,,,,,,379.46,,,
1954-11-23,,34.03,,,,,,382.73,,,
1954-11-24,,34.22,,,,,,384.62,,,
1954-11-26,,34.55,,,,,,387.78,,,
1954-11-29,,34.54,,,,,,388.5,,,
1954-11-30,,34.24,,,35.04,,,386.76,,,
1954-12-01,,33.99,,,,,,384.03,,,
1954-12-02,,34.18,,,,,,385.62,,,
1954-12-03,,34.49,,,,,,389.59,,,
1954-12-06,,34.76,,,,,,392.47,,,
1954-12-07,,34.92,,,,,,393.87,,,
1954-12-08,,34.86,,,,,,393.07,,,
1954-12-09,,34.69,,,,,,391.52,,,
1954-12-10,,34.56,,,,,,390.07,,,
1954-12-13,,34.59,,,,,,389.78,,,
1954-12-14,,34.35,,,,,,387.02,,,
1954-12-15,,34.56,,,,,,388.91,,,
